"Location","Code","Condition","Metric","Vaccination year","Birth year","0","1","2","3","4","5","6","7","8","9","10","11","12","13","14","15","16","17","18","19","20","21","22","23","24","25","26","27","28","29","30","31","32","33","34","35","36","37","38","39","40","41","42","43","44","45","46","47","48","49","50","51","52","53","54","55","56","57","58","59","60","61","62","63","64","65","66","67","68","69","70","71","72","73","74","75","76","77","78","79","80","81","82","83","84","85","86","87","88","89","90","91","92","93","94","95","96","97","98","99"
"Australia","AUS","Rheumatic Heart Disease","DALYs","2047","2047","0","0","0","0","0","0","0","0","0","0","0.291759325562659","0.826191698066117","1.75801454118829","1.79909972075984","1.79199235506078","2.31417369756456","1.89673553556963","1.56646446643167","1.6770824557222","1.88894307730794","1.45308094193762","1.14426027836189","0.895867764328812","0.707024336547629","0.585416104918319","0.508663975052482","0.448383567898521","0.388144360733189","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.353224620205918","0.27865599665434","0.179749271226826","0.101376151522487","0.0691997789870671","0.0245533359717507","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","DALYs","2048","2048","0","0","0","0","0","0","0","0","0","0","0.293464967639277","0.831021480186671","1.77916467246143","1.80961559780887","1.80246582914605","2.32769967285678","1.90782037865195","1.58488508892786","1.68688271951802","1.89998206887541","1.46157222071464","1.15094648018344","0.90540448220798","0.71115539733633","0.588836728042969","0.51163599583829","0.451003395774456","0.390705635524226","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.355288886622752","0.280284352667308","0.180799553831823","0.137191709121858","0.0736542629741139","0.0246967842264611","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","DALYs","2049","2049","0","0","0","0","0","0","0","0","0","0","0.294878977406892","0.839735758942159","1.78773676221335","1.81833356470594","1.81114854880722","2.33891268438116","1.9289414460957","1.59251820999589","1.6950071067734","1.90913361700106","1.46861163938566","1.16279058414728","0.909764509742498","0.714579899762343","0.591672498719334","0.51409994128976","0.453977732802285","0.392587272659869","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.357000193039543","0.281634281385436","0.226519260606234","0.14395666094433","0.0740089002247304","0.0248156939259919","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","DALYs","2050","2050","0","0","0","0","0","0","0","0","0","0","0.297520703442241","0.843151530543593","1.79500856570305","1.82572937224566","1.81851459059163","2.36375231687323","1.93678572794672","1.59899392017279","1.70189976771091","1.91689737680653","1.48337921742815","1.16751899142899","0.913463709541078","0.717485292076858","0.594078268691778","0.51750601503925","0.45582376934245","0.394183755103073","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.358452012916323","0.337305174131112","0.235612280468102","0.144542001433516","0.0743097946381831","0.0249165704803263","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","DALYs","2051","2051","0","0","0","0","0","0","0","0","0","0","0.298954517066524","0.84721475972056","1.80365871449681","1.83452695545917","1.83811624499391","2.37514134662319","1.94611628726665","1.60669619136683","1.71009807647268","1.93773209204094","1.49052499986358","1.17314305587357","0.917863603767053","0.72094089657943","0.598790284859416","0.519998626396969","0.458019424347497","0.396082657070023","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.360178891836536","0.338930142074341","0.236747255986152","0.145238224706399","0.0746676860471116","0.0322099605180143","0.00973279669429575","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2022","2022","0","0","0","0","0","0","0","0","0","0","0.00237748929815667","0.00779641898142274","0.0180843966002593","0.0179183802236046","0.0174893876234395","0.0249059341007643","0.0194675352516585","0.0151935266845863","0.0163854143075686","0.0190265390221587","0.0146022393361432","0.0105038942570818","0.00720663502543256","0.00466240519570277","0.00306029487420844","0.00220557183400865","0.00135074951937636","0.000495821137384036","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2023","2023","0","0","0","0","0","0","0","0","0","0","0.00232519099539023","0.00762491651902305","0.0176865782045495","0.017524195981379","0.0171046253536992","0.0243580222601653","0.0190392390629697","0.0148592359910802","0.0160249087605593","0.0186079392497682","0.0142809662125765","0.0102727806980485","0.00704805920286794","0.00455981002043683","0.00299295288318983","0.00215703169130703","0.00132101821309011","0.000484907633520218","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2024","2024","0","0","0","0","0","0","0","0","0","0","0.00227663900902603","0.00746570009432421","0.0173172600743712","0.0171582550616879","0.0167474323447075","0.0238493622817869","0.018641633151928","0.0145489060936425","0.0156902355626862","0.0182193371046995","0.0139827171298737","0.0100582326404488","0.00690084876924126","0.00446456515082744","0.00293043934770191","0.00211197483814688","0.00129341996948872","0.000474774731751693","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2025","2025","0","0","0","0","0","0","0","0","0","0","0.0022462657928271","0.00736609746932305","0.0170862224261117","0.0169293317826472","0.0165239819044256","0.0235311554165569","0.018392895698323","0.0143547697857033","0.0154808737419611","0.0179762354632869","0.0137961427859276","0.0099240199602278","0.00680876033978103","0.00440498288404314","0.00289133089858953","0.00208378928277989","0.00127615851376286","0.000468438581695863","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2026","2026","0","0","0","0","0","0","0","0","0","0","0.00224194756362326","0.00735193558884811","0.0170533701719727","0.0168967705488653","0.0164921876649614","0.0234858773012871","0.0183574797761426","0.0143271095927531","0.0154510517241911","0.0179416201400598","0.0137695683244063","0.0099048999759762","0.00679563303489501","0.00439648041824027","0.00288574661701311","0.00207976467732686","0.00127369375662265","0.000467533845076914","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2027","2027","0","0","0","0","0","0","0","0","0","0","0.00225487989794492","0.00739434136399789","0.0171517298762062","0.016994211392399","0.0165872861080055","0.0236213084487104","0.0184633098118097","0.0144096864449559","0.01554011235021","0.0180450516193321","0.013848937362949","0.00996198469809959","0.00683479198947359","0.00442180841637725","0.00290236707534877","0.00209173887473909","0.00128102701920317","0.000470225660462993","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2028","2028","0","0","0","0","0","0","0","0","0","0","0.00227838377471508","0.0074714146311235","0.0173305026492055","0.0171713269416461","0.0167601472832327","0.023867484028233","0.0186557080977722","0.0145598218186893","0.0157020334901548","0.0182330859455687","0.0139932370255895","0.01006577475857","0.00690599150270883","0.00446786873264877","0.00293259914842701","0.0021135214763537","0.00129436355164994","0.000475121091772452","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2029","2029","0","0","0","0","0","0","0","0","0","0","0.00230196399894628","0.00754873890706608","0.0175098590279134","0.0173490240002489","0.0169335772147815","0.0241144628783524","0.0188487413911778","0.0147104591170744","0.0158644893286867","0.0184217430183619","0.0141380155449488","0.0101699119756856","0.00697742874660424","0.00451408025254529","0.0029629339838786","0.00213538089252274","0.00130774671812105","0.000480031452729088","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2030","2030","0","0","0","0","0","0","0","0","0","0","0.00231843671847108","0.00760275649477664","0.0176351552388344","0.0174731630640113","0.0170547361662226","0.0242870008667246","0.0189835908358635","0.0148156943978283","0.0159779839017009","0.0185535385457476","0.0142391618699331","0.0102426664723778","0.00702733873110049","0.00454636542040971","0.00298412519353571","0.00215065335705872","0.00131709985762159","0.000483464687223053","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2031","2031","0","0","0","0","0","0","0","0","0","0","0.00232761360549907","0.00763284878690729","0.0177049541840895","0.0175423115875592","0.0171222177924629","0.0243830978518053","0.0190586821467918","0.0148742819979428","0.0160411747158186","0.0186269272747599","0.0142954777255588","0.0102831726271151","0.00705512129612458","0.00456433105988707","0.00299591439838067","0.00215914981459066","0.00132230324521954","0.000485374682234426","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2032","2032","0","0","0","0","0","0","0","0","0","0","0.00233049228081633","0.00764228619205191","0.017726841611058","0.0175639838289628","0.0171433630504859","0.0244132149587786","0.0190821976349707","0.0148926187267864","0.0160609552904395","0.0186499095376896","0.0143131058361709","0.0102958461119964","0.00706381100707318","0.0045699475607024","0.00299959725000368","0.00216180039047435","0.0013239265068705","0.000485970528997164","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2033","2033","0","0","0","0","0","0","0","0","0","0","0.00232978679466163","0.00763997081496075","0.0177214668742721","0.0175586445158431","0.0171381396355537","0.0244057865132753","0.0190763719282436","0.0148880527456945","0.0160560384932601","0.0186442116788275","0.0143087238208048","0.0102926856577819","0.00706163448974398","0.0045685372082288","0.00299867084950593","0.00216112786070832","0.00132351153772665","0.000485818207268346","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2034","2034","0","0","0","0","0","0","0","0","0","0","0.00232982979018556","0.00764011051405402","0.0177217881656582","0.01755895200443","0.0171384288904884","0.024406202072278","0.0190766838635483","0.0148882826143803","0.0160562875550852","0.0186445141749623","0.0143089480052497","0.0102928409199115","0.00706173228357063","0.00456859606676282","0.00299871180091751","0.00216115493614072","0.0013235247359649","0.000485821193968912","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2035","2035","0","0","0","0","0","0","0","0","0","0","0.00233426999475988","0.00765467040165761","0.0177555594227117","0.0175924072202735","0.0171710760662108","0.0244526938318324","0.0191130118512874","0.0149166275327318","0.0160868594919432","0.0186800200520841","0.0143361956279673","0.01031243800349","0.00707517215158863","0.00457728703247985","0.00300441633269843","0.00216526616050477","0.00132604251340414","0.000486745384963188","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2036","2036","0","0","0","0","0","0","0","0","0","0","0.00234669956367517","0.00769542915762974","0.0178501001881459","0.0176860709657127","0.0172624867355281","0.024582867458245","0.019214740440392","0.0149960055253656","0.0161724711028096","0.0187794427334784","0.0144124921552224","0.0103673170913401","0.00711281641868583","0.00460163348253965","0.00302039403394299","0.0021767812010306","0.00133309450246643","0.000489333931782904","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2037","2037","0","0","0","0","0","0","0","0","0","0","0.00236244213728377","0.00774705076310686","0.0179698371534988","0.0178046946650898","0.0173782621896293","0.0247477436492207","0.0193435899655224","0.0150965509231548","0.0162809094306561","0.0189053730099609","0.0145091296396687","0.0104368249282788","0.00716049957076691","0.00463247727156739","0.00304063578781626","0.00219136603308728","0.0013420264793803","0.00049261255859726","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2038","2038","0","0","0","0","0","0","0","0","0","0","0.00238080301786683","0.00780725899890667","0.01810949067448","0.0179430517732887","0.0175132944721355","0.0249400476232646","0.0194938827315452","0.0152138278890146","0.0164073940591032","0.0190522574846269","0.0146218491735638","0.010517899530279","0.00721611582283749","0.0046684561004123","0.00306425072258122","0.00220838073074292","0.00135244372808167","0.000496436378480972","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2039","2039","0","0","0","0","0","0","0","0","0","0","0.0024006075546044","0.0078722018939396","0.0182601277278549","0.0180922941295933","0.017658952057825","0.0251474767816626","0.0196560034850234","0.0153403408845853","0.0165438335013716","0.0192107034767183","0.0147434427172482","0.0106053594193192","0.00727611212245403","0.00470726658442577","0.0030897270178042","0.00222673905775208","0.00136368352957169","0.000500560427972746","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2040","2040","0","0","0","0","0","0","0","0","0","0","0.00242128290152559","0.0079400009529128","0.0184173910370552","0.0182481065007782","0.0178110259275282","0.0253640398151832","0.0198252644895149","0.0154724322856598","0.0166862910232814","0.0193761307699398","0.0148703998176967","0.0106966803191525","0.00733876034550812","0.00474779292738883","0.00311632745237488","0.00224590975673953","0.00137542391126057","0.00050486991060219","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2041","2041","0","0","0","0","0","0","0","0","0","0","0.00244583743628155","0.00802052057349761","0.0186041599901517","0.0184331509696988","0.0179916289404995","0.0256212291875443","0.0200262730154369","0.015629292938815","0.0168554637676848","0.0195725842893439","0.0150211638385109","0.0108051259523417","0.00741315573900598","0.00479591578168218","0.0031479115095346","0.00226867210864782","0.00138936386721706","0.000509986779852412","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2042","2042","0","0","0","0","0","0","0","0","0","0","0.00247101168135539","0.00810307108748274","0.0187956388023681","0.0186228574073096","0.0181767846538698","0.0258849072170885","0.0202323495416113","0.0157901097427364","0.0170289019123795","0.0197739920737765","0.0151757275018605","0.0109163018452485","0.00748942648800243","0.0048452543604226","0.00318029291854078","0.00229200601158213","0.00140365384834501","0.000515232131075051","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2043","2043","0","0","0","0","0","0","0","0","0","0","0.00249574532136749","0.00818417724101104","0.0189837665806751","0.0188092434061295","0.0183586956005394","0.0261439691517476","0.0204348224495783","0.0159481105273171","0.0171993051844309","0.0199718748191972","0.0153275862612909","0.0110255305139796","0.00756435878526908","0.00489372958141638","0.00321211014906899","0.00231493220167724","0.0014176914857447","0.000520384855759436","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2044","2044","0","0","0","0","0","0","0","0","0","0","0.00251866990323283","0.00825935154950009","0.0191581361214335","0.0189820001346959","0.0185273044154225","0.0263840823348249","0.0206224898391661","0.0160945611714089","0.0173572466140879","0.0201552888331031","0.0154683418264706","0.0111267741792178","0.0076338119530173","0.00493865819952793","0.00324160206821692","0.00233618459342101","0.00143070377362885","0.000525159604408697","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2045","2045","0","0","0","0","0","0","0","0","0","0","0.0025390923490519","0.00832632125393271","0.0193134756405704","0.0191359062331525","0.0186775175892892","0.0265979957455143","0.0207896796252652","0.016225035865651","0.0174979606408034","0.0203186917505305","0.0155937451097494","0.0112169772909359","0.0076956932408784","0.00497868835884573","0.00326787678535528","0.00235512047391571","0.00144230030403876","0.000529416271256738","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2046","2046","0","0","0","0","0","0","0","0","0","0","0.00255985299085033","0.00839439974342648","0.0194713865434734","0.019292358024466","0.018830213040514","0.0268154431572455","0.0209596252371241","0.0163576542079093","0.0176409889795431","0.0204847861100107","0.0157212098431236","0.011308663113864","0.00775859028688303","0.00501937268052603","0.00329457851605924","0.00237436409807917","0.0014540852998762","0.000533742116946129","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2047","2047","0","0","0","0","0","0","0","0","0","0","0.00257777898087412","0.00845318144495099","0.0196077319919049","0.0194274381705517","0.0189620510851553","0.0270031934118725","0.0211063551833274","0.0164721550916507","0.0177644775305166","0.020628191962423","0.0158312596033023","0.0113878191999467","0.00781289306039784","0.00505449932171323","0.00331763177557664","0.00239097543375603","0.00146425825483225","0.000537476240738115","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2048","2048","0","0","0","0","0","0","0","0","0","0","0.0025928488275209","0.00850259762236999","0.0197223527585894","0.0195409932100832","0.0190728759073144","0.027161023919967","0.0212297033868661","0.0165684045169729","0.0178682847419431","0.0207487429849403","0.0159237696340643","0.0114543570137686","0.00785853646783112","0.00508402623531241","0.0033370118739511","0.00240493855649457","0.00147280695647598","0.000540614159891039","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Australia","AUS","Rheumatic Heart Disease","Deaths","2049","2049","0","0","0","0","0","0","0","0","0","0","0.00260534201741528","0.00854356479614969","0.0198173765418349","0.0196351338832328","0.0191647520896893","0.027291864821272","0.0213319609402559","0.0166481984734358","0.0179543400970052","0.0208486823989492","0.0160004621651167","0.0115095185921002","0.00789637410922075","0.00510850152113587","0.00335307861210952","0.00241651568927294","0.00147989420313919","0.000543214150046319","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
